"subject","predicate","object"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2002/07/owl#sameAs","http://vo.dbpedia.org/resource/Washington_(Louisiana)"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2002/07/owl#sameAs","http://nl.dbpedia.org/resource/Washington_(Louisiana)"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2002/07/owl#sameAs","http://www.wikidata.org/entity/Q939412"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2002/07/owl#sameAs","http://sr.dbpedia.org/resource/Вашингтон_(Луизијана)"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2002/07/owl#sameAs","http://ca.dbpedia.org/resource/Washington_(Louisiana)"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2002/07/owl#sameAs","http://yago-knowledge.org/resource/Washington,_Louisiana"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2002/07/owl#sameAs","http://pt.dbpedia.org/resource/Washington_(Luisiana)"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2002/07/owl#sameAs","http://sws.geonames.org/4345498/"
"http://dbpedia.org/resource/Washington,_Louisiana","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Populated_places_in_Louisiana_with_African_American_majority_populations"
"http://dbpedia.org/resource/Washington,_Louisiana","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Towns_in_Louisiana"
"http://dbpedia.org/resource/Washington,_Louisiana","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Populated_places_in_St._Landry_Parish,_Louisiana"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/ontology/abstract","Washington is a small town in St. Landry Parish, Louisiana, United States. The population was 1,082 at the 2000 census. It is part of the Opelousas–Eunice Micropolitan Statistical Area. Washington holds the annual Festival du Courtableau, now renamed the Washington Catfish Festival."
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/ontology/abstract","华盛顿（英语：Washington），是美国路易斯安那州下属的一座城市。根据2010年美国人口普查，该市有人口964人。建置上，属于“town”。"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/ontology/abstract","Washington é uma cidade localizada no estado americano de Luisiana, na Paróquia de St. Landry."
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/ontology/abstract","Washington is een plaats in de Amerikaanse staat Louisiana, en valt bestuurlijk gezien onder St. Landry Parish."
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/ontology/abstract","Washington es un pueblo ubicado en la parroquia de St. Landry en el estado estadounidense de Luisiana. En el Censo de 2010 tenía una población de 964 habitantes y una densidad poblacional de 438,4 personas por km²."
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/ontology/areaCode","337"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/ontology/country","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/ontology/daylightSavingTimeZone","http://dbpedia.org/resource/Central_Time_Zone_(North_America)"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/ontology/elevation",14.0208
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/ontology/populationTotal",1082
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/ontology/region","http://dbpedia.org/resource/St._Landry_Parish,_Louisiana"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/ontology/state","http://dbpedia.org/resource/Louisiana"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/ontology/timeZone","http://dbpedia.org/resource/Central_Time_Zone_(North_America)"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/ontology/wikiPageID",115760
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/ontology/wikiPageRevisionID",543072500
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2000/01/rdf-schema#label","华盛顿 (路易斯安那州)"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2000/01/rdf-schema#label","Washington (Luisiana)"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2000/01/rdf-schema#label","Washington (Luisiana)"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2000/01/rdf-schema#label","Washington, Louisiana"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2000/01/rdf-schema#label","Washington (Louisiana)"
"http://dbpedia.org/resource/Washington,_Louisiana","http://xmlns.com/foaf/0.1/depiction","http://upload.wikimedia.org/wikipedia/commons/7/78/Louisiana_Locator_Map.PNG"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2000/01/rdf-schema#comment","华盛顿（英语：Washington），是美国路易斯安那州下属的一座城市。根据2010年美国人口普查，该市有人口964人。建置上，属于“town”。"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2000/01/rdf-schema#comment","Washington is een plaats in de Amerikaanse staat Louisiana, en valt bestuurlijk gezien onder St. Landry Parish."
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2000/01/rdf-schema#comment","Washington é uma cidade localizada no estado americano de Luisiana, na Paróquia de St. Landry."
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2000/01/rdf-schema#comment","Washington es un pueblo ubicado en la parroquia de St. Landry en el estado estadounidense de Luisiana. En el Censo de 2010 tenía una población de 964 habitantes y una densidad poblacional de 438,4 personas por km²."
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2000/01/rdf-schema#comment","Washington is a small town in St. Landry Parish, Louisiana, United States. The population was 1,082 at the 2000 census. It is part of the Opelousas–Eunice Micropolitan Statistical Area. Washington holds the annual Festival du Courtableau, now renamed the Washington Catfish Festival."
"http://dbpedia.org/resource/Washington,_Louisiana","http://xmlns.com/foaf/0.1/name","Town of Washington"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/ontology/thumbnail","http://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Louisiana_Locator_Map.PNG/200px-Louisiana_Locator_Map.PNG"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/ontology/wikiPageExternalLink","http://www.thenewspaper.com/rlc/docs/2007/la-speedtraps.pdf"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/areaCode",337
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/areaImperial",0.9
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/areaLandImperial",0.9
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/areaPercentageRound",2
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/areaRound",1
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/areaWaterImperial",0
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/areaWaterPercentage","auto"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/category","Town"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/country","United States"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/elevationImperial",46
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/elevationRound",1
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/latD",30
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/latM",36
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/latNs","N"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/latS",52
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/longD",92
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/longEw","W"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/longM",3
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/longS",30
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/map","Louisiana Locator Map.PNG"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/map","Map of USA LA.svg"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/map1Caption","Location of Louisiana in the United States"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/mapCaption","Location of Washington in Louisiana"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/mapLocator","Louisiana"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/name","Town of Washington"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/population",1082
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/populationAsOf",2000
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/populationDensityImperial",1256.8
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/populationDensityRound",1
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/region","http://dbpedia.org/resource/St._Landry_Parish,_Louisiana"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/regionType","Parish"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/state","Louisiana"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/timezone","http://dbpedia.org/resource/Central_Time_Zone_(North_America)"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/timezoneDst","http://dbpedia.org/resource/Central_Time_Zone_(North_America)"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/utcOffset",-6
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/utcOffsetDst",-5
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2003/01/geo/wgs84_pos#geometry","POINT(-92.0583 30.6144)"
"http://dbpedia.org/resource/Washington,_Louisiana","http://xmlns.com/foaf/0.1/isPrimaryTopicOf","http://en.wikipedia.org/wiki/Washington,_Louisiana"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2003/01/geo/wgs84_pos#long","-92.05833435058594"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/2003/01/geo/wgs84_pos#lat","30.61444473266602"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.w3.org/ns/prov#wasDerivedFrom","http://en.wikipedia.org/wiki/Washington,_Louisiana?oldid=543072500"
"http://dbpedia.org/resource/Washington,_Louisiana","http://www.georss.org/georss/point","30.614444444444445 -92.05833333333334"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/property/hasPhotoCollection","http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Washington,_Louisiana"
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/ontology/wikiPageInLinkCount",60
"http://dbpedia.org/resource/Washington,_Louisiana","http://dbpedia.org/ontology/wikiPageOutLinkCount",52
"http://es.dbpedia.org/resource/Washington_(Luisiana)","http://www.w3.org/2002/07/owl#sameAs","http://dbpedia.org/resource/Washington,_Louisiana"
"http://wikidata.dbpedia.org/resource/Q939412","http://www.w3.org/2002/07/owl#sameAs","http://dbpedia.org/resource/Washington,_Louisiana"
"http://nl.dbpedia.org/resource/Washington_(Louisiana)","http://www.w3.org/2002/07/owl#sameAs","http://dbpedia.org/resource/Washington,_Louisiana"
"http://zh.dbpedia.org/resource/华盛顿_(路易斯安那州)","http://www.w3.org/2002/07/owl#sameAs","http://dbpedia.org/resource/Washington,_Louisiana"
"http://ca.dbpedia.org/resource/Washington_(Louisiana)","http://www.w3.org/2002/07/owl#sameAs","http://dbpedia.org/resource/Washington,_Louisiana"
"http://fa.dbpedia.org/resource/واشینگتن،_لوئیزیانا","http://www.w3.org/2002/07/owl#sameAs","http://dbpedia.org/resource/Washington,_Louisiana"
"http://sr.dbpedia.org/resource/Вашингтон_(Луизијана)","http://www.w3.org/2002/07/owl#sameAs","http://dbpedia.org/resource/Washington,_Louisiana"
"http://ht.dbpedia.org/resource/Washington,_Lwizyana","http://www.w3.org/2002/07/owl#sameAs","http://dbpedia.org/resource/Washington,_Louisiana"
"http://vo.dbpedia.org/resource/Washington_(Louisiana)","http://www.w3.org/2002/07/owl#sameAs","http://dbpedia.org/resource/Washington,_Louisiana"
